CIK,trustName,prospectusDate,formType,dateFiled,accessionNumber,loanID,propertyID,assetNumber,propertyName,propertyAddress,propertyCity,propertyState,propertyZip,propertyCounty,propertyTypeCode,netRentableSquareFeetNumber,netRentableSquareFeetSecuritizationNumber,unitsBedsRoomsNumber,unitsBedsRoomsSecuritizationNumber,yearBuiltNumber,yearLastRenovated,valuationSecuritizationAmount,valuationSourceSecuritizationCode,valuationSecuritizationDate,mostRecentValuationAmount,mostRecentValuationDate,mostRecentValuationSourceCode,physicalOccupancySecuritizationPercentage,mostRecentPhysicalOccupancyPercentage,propertyStatusCode,defeasanceOptionStartDate,DefeasedStatusCode,largestTenant,squareFeetLargestTenantNumber,leaseExpirationLargestTenantDate,secondLargestTenant,squareFeetSecondLargestTenantNumber,leaseExpirationSecondLargestTenantDate,thirdLargestTenant,squareFeetThirdLargestTenantNumber,leaseExpirationThirdLargestTenantDate,financialsSecuritizationDate,mostRecentFinancialsStartDate,mostRecentFinancialsEndDate,revenueSecuritizationAmount,mostRecentRevenueAmount,operatingExpensesSecuritizationAmount,operatingExpensesAmount,netOperatingIncomeSecuritizationAmount,mostRecentNetOperatingIncomeAmount,netCashFlowFlowSecuritizationAmount,mostRecentNetCashFlowAmount,netOperatingIncomeNetCashFlowSecuritizationCode,netOperatingIncomeNetCashFlowCode,mostRecentDebtServiceAmount,debtServiceCoverageNetOperatingIncomeSecuritizationPercentage,mostRecentDebtServiceCoverageNetOperatingIncomePercentage,debtServiceCoverageNetCashFlowSecuritizationPercentage,mostRecentDebtServiceCoverageNetCashFlowpercentage,debtServiceCoverageSecuritizationCode,mostRecentDebtServiceCoverageCode,mostRecentAnnualLeaseRolloverReviewDate
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2020-11-02,0001056404-20-012182,0001695154-42,0001695154-42,42,North Star Terrace MHP,,,,,,,,,,177,1968,,3920000.0,MAI,2016-12-21,,,,0.774,,6,,,,,,,,,,,,2016-11-30,,,573669.0,,291646.0,,282023.0,,273173.0,,UW,,,1.53,,1.48,,F,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2020-12-02,0001056404-20-013014,0001695154-42,0001695154-42,42,North Star Terrace MHP,,,,,,,,,,177,1968,,3920000.0,MAI,2016-12-21,,,,0.774,,6,,,,,,,,,,,,2016-11-30,,,573669.0,,291646.0,,282023.0,,273173.0,,UW,,,1.53,,1.48,,F,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2020-12-30,0001056404-20-014197,0001695154-42,0001695154-42,42,North Star Terrace MHP,,,,,,,,,,177,1968,,3920000.0,MAI,2016-12-21,,,,0.774,,6,,,,,,,,,,,,2016-11-30,,,573669.0,,291646.0,,282023.0,,273173.0,,UW,,,1.53,,1.48,,F,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2021-01-28,0001056404-21-000802,0001695154-42,0001695154-42,42,North Star Terrace MHP,,,,,,,,,,177,1968,,3920000.0,MAI,2016-12-21,,,,0.774,,6,,,,,,,,,,,,2016-11-30,,,573669.0,,291646.0,,282023.0,,273173.0,,UW,,,1.53,,1.48,,F,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2021-03-04,0001056404-21-002141,0001695154-42,0001695154-42,42,North Star Terrace MHP,,,,,,,,,,177,1968,,3920000.0,MAI,2016-12-21,,,,0.774,,6,,,,,,,,,,,,2016-11-30,,,573669.0,,291646.0,,282023.0,,273173.0,,UW,,,1.53,,1.48,,F,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2021-03-30,0001056404-21-003557,0001695154-42,0001695154-42,42,North Star Terrace MHP,,,,,,,,,,177,1968,,3920000.0,MAI,2016-12-21,,,,0.774,,6,,,,,,,,,,,,2016-11-30,,,573669.0,,291646.0,,282023.0,,273173.0,,UW,,,1.53,,1.48,,F,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2021-05-03,0001056404-21-005565,0001695154-42,0001695154-42,42,North Star Terrace MHP,,,,,,,,,,177,1968,,3920000.0,MAI,2016-12-21,,,,0.774,,6,,,,,,,,,,,,2016-11-30,,,573669.0,,291646.0,,282023.0,,273173.0,,UW,,,1.53,,1.48,,F,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2021-05-27,0001056404-21-006259,0001695154-42,0001695154-42,42,North Star Terrace MHP,,,,,,,,,,177,1968,,3920000.0,MAI,2016-12-21,,,,0.774,,6,,,,,,,,,,,,2016-11-30,,,573669.0,,291646.0,,282023.0,,273173.0,,UW,,,1.53,,1.48,,F,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2021-06-29,0001056404-21-007426,0001695154-42,0001695154-42,42,North Star Terrace MHP,,,,,,,,,,177,1968,,3920000.0,MAI,2016-12-21,,,,0.774,,6,,,,,,,,,,,,2016-11-30,,,573669.0,,291646.0,,282023.0,,273173.0,,UW,,,1.53,,1.48,,F,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2021-07-28,0001056404-21-008879,0001695154-42,0001695154-42,42,North Star Terrace MHP,,,,,,,,,,177,1968,,3920000.0,MAI,2016-12-21,,,,0.774,,6,,,,,,,,,,,,2016-11-30,,,573669.0,,291646.0,,282023.0,,273173.0,,UW,,,1.53,,1.48,,F,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2021-08-27,0001056404-21-009994,0001695154-42,0001695154-42,42,North Star Terrace MHP,,,,,,,,,,177,1968,,3920000.0,MAI,2016-12-21,,,,0.774,,6,,,,,,,,,,,,2016-11-30,,,573669.0,,291646.0,,282023.0,,273173.0,,UW,,,1.53,,1.48,,F,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2021-10-01,0001056404-21-011822,0001695154-42,0001695154-42,42,North Star Terrace MHP,,,,,,,,,,177,1968,,3920000.0,MAI,2016-12-21,,,,0.774,,6,,,,,,,,,,,,2016-11-30,,,573669.0,,291646.0,,282023.0,,273173.0,,UW,,,1.53,,1.48,,F,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2021-12-01,0001888524-21-001760,0001695154-42,0001695154-42,42,North Star Terrace MHP,,,,,,,,,,177,1968,,3920000.0,MAI,2016-12-21,,,,0.774,,6,,,,,,,,,,,,2016-11-30,,,573669.0,,291646.0,,282023.0,,273173.0,,UW,,,1.53,,1.48,,F,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2021-12-29,0001888524-21-003182,0001695154-42,0001695154-42,42,North Star Terrace MHP,,,,,,,,,,177,1968,,3920000.0,MAI,2016-12-21,,,,0.774,,6,,,,,,,,,,,,2016-11-30,,,573669.0,,291646.0,,282023.0,,273173.0,,UW,,,1.53,,1.48,,F,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE/A,2021-12-30,0001888524-21-003307,0001695154-42,0001695154-42,42,North Star Terrace MHP,,,,,,,,,,177,1968,,3920000.0,MAI,2016-12-21,,,,0.774,,6,,,,,,,,,,,,2016-11-30,,,573669.0,,291646.0,,282023.0,,273173.0,,UW,,,1.53,,1.48,,F,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2022-02-01,0001888524-22-000919,0001695154-42,0001695154-42,42,North Star Terrace MHP,,,,,,,,,,177,1968,,3920000.0,MAI,2016-12-21,,,,0.774,,6,,,,,,,,,,,,2016-11-30,,,573669.0,,291646.0,,282023.0,,273173.0,,UW,,,1.53,,1.48,,F,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2022-03-02,0001888524-22-002286,0001695154-42,0001695154-42,42,North Star Terrace MHP,,,,,,,,,,177,1968,,3920000.0,MAI,2016-12-21,,,,0.774,,6,,,,,,,,,,,,2016-11-30,,,573669.0,,291646.0,,282023.0,,273173.0,,UW,,,1.53,,1.48,,F,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2022-03-30,0001888524-22-003713,0001695154-42,0001695154-42,42,North Star Terrace MHP,,,,,,,,,,177,1968,,3920000.0,MAI,2016-12-21,,,,0.774,,6,,,,,,,,,,,,2016-11-30,,,573669.0,,291646.0,,282023.0,,273173.0,,UW,,,1.53,,1.48,,F,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2022-04-28,0001888524-22-005059,0001695154-42,0001695154-42,42,North Star Terrace MHP,,,,,,,,,,177,1968,,3920000.0,MAI,2016-12-21,,,,0.774,,6,,,,,,,,,,,,2016-11-30,,,573669.0,,291646.0,,282023.0,,273173.0,,UW,,,1.53,,1.48,,F,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2022-05-31,0001888524-22-006899,0001695154-42,0001695154-42,42,North Star Terrace MHP,,,,,,,,,,177,1968,,3920000.0,MAI,2016-12-21,,,,0.774,,6,,,,,,,,,,,,2016-11-30,,,573669.0,,291646.0,,282023.0,,273173.0,,UW,,,1.53,,1.48,,F,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2022-06-30,0001888524-22-008102,0001695154-42,0001695154-42,42,North Star Terrace MHP,,,,,,,,,,177,1968,,3920000.0,MAI,2016-12-21,,,,0.774,,6,,,,,,,,,,,,2016-11-30,,,573669.0,,291646.0,,282023.0,,273173.0,,UW,,,1.53,,1.48,,F,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2022-07-28,0001888524-22-009397,0001695154-42,0001695154-42,42,North Star Terrace MHP,,,,,,,,,,177,1968,,3920000.0,MAI,2016-12-21,,,,0.774,,6,,,,,,,,,,,,2016-11-30,,,573669.0,,291646.0,,282023.0,,273173.0,,UW,,,1.53,,1.48,,F,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2022-08-31,0001888524-22-010733,0001695154-42,0001695154-42,42,North Star Terrace MHP,,,,,,,,,,177,1968,,3920000.0,MAI,2016-12-21,,,,0.774,,6,,,,,,,,,,,,2016-11-30,,,573669.0,,291646.0,,282023.0,,273173.0,,UW,,,1.53,,1.48,,F,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2022-09-28,0001888524-22-011859,0001695154-42,0001695154-42,42,North Star Terrace MHP,,,,,,,,,,177,1968,,3920000.0,MAI,2016-12-21,,,,0.774,,6,,,,,,,,,,,,2016-11-30,,,573669.0,,291646.0,,282023.0,,273173.0,,UW,,,1.53,,1.48,,F,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2022-10-28,0001888524-22-013554,0001695154-42,0001695154-42,42,North Star Terrace MHP,,,,,,,,,,177,1968,,3920000.0,MAI,2016-12-21,,,,0.774,,6,,,,,,,,,,,,2016-11-30,,,573669.0,,291646.0,,282023.0,,273173.0,,UW,,,1.53,,1.48,,F,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2022-12-01,0001888524-22-014634,0001695154-42,0001695154-42,42,North Star Terrace MHP,,,,,,,,,,177,1968,,3920000.0,MAI,2016-12-21,,,,0.774,,6,,,,,,,,,,,,2016-11-30,,,573669.0,,291646.0,,282023.0,,273173.0,,UW,,,1.53,,1.48,,F,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2022-12-29,0001888524-22-016026,0001695154-42,0001695154-42,42,North Star Terrace MHP,,,,,,,,,,177,1968,,3920000.0,MAI,2016-12-21,,,,0.774,,6,,,,,,,,,,,,2016-11-30,,,573669.0,,291646.0,,282023.0,,273173.0,,UW,,,1.53,,1.48,,F,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2023-01-30,0001888524-23-000665,0001695154-42,0001695154-42,42,North Star Terrace MHP,,,,,,,,,,177,1968,,3920000.0,MAI,2016-12-21,,,,0.774,,6,,,,,,,,,,,,2016-11-30,,,573669.0,,291646.0,,282023.0,,273173.0,,UW,,,1.53,,1.48,,F,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2023-03-01,0001888524-23-002053,0001695154-42,0001695154-42,42,North Star Terrace MHP,,,,,,,,,,177,1968,,3920000.0,MAI,2016-12-21,,,,0.774,,6,,,,,,,,,,,,2016-11-30,,,573669.0,,291646.0,,282023.0,,273173.0,,UW,,,1.53,,1.48,,F,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2023-03-30,0001888524-23-004720,0001695154-42,0001695154-42,42,North Star Terrace MHP,,,,,,,,,,177,1968,,3920000.0,MAI,2016-12-21,,,,0.774,,6,,,,,,,,,,,,2016-11-30,,,573669.0,,291646.0,,282023.0,,273173.0,,UW,,,1.53,,1.48,,F,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2023-04-27,0001888524-23-005858,0001695154-42,0001695154-42,42,North Star Terrace MHP,,,,,,,,,,177,1968,,3920000.0,MAI,2016-12-21,,,,0.774,,6,,,,,,,,,,,,2016-11-30,,,573669.0,,291646.0,,282023.0,,273173.0,,UW,,,1.53,,1.48,,F,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2023-05-26,0001888524-23-007184,0001695154-42,0001695154-42,42,North Star Terrace MHP,,,,,,,,,,177,1968,,3920000.0,MAI,2016-12-21,,,,0.774,,6,,,,,,,,,,,,2016-11-30,,,573669.0,,291646.0,,282023.0,,273173.0,,UW,,,1.53,,1.48,,F,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2023-06-29,0001888524-23-008770,0001695154-42,0001695154-42,42,North Star Terrace MHP,,,,,,,,,,177,1968,,3920000.0,MAI,2016-12-21,,,,0.774,,6,,,,,,,,,,,,2016-11-30,,,573669.0,,291646.0,,282023.0,,273173.0,,UW,,,1.53,,1.48,,F,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2023-07-28,0001888524-23-010653,0001695154-42,0001695154-42,42,North Star Terrace MHP,,,,,,,,,,177,1968,,3920000.0,MAI,2016-12-21,,,,0.774,,6,,,,,,,,,,,,2016-11-30,,,573669.0,,291646.0,,282023.0,,273173.0,,UW,,,1.53,,1.48,,F,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2023-08-29,0001888524-23-011710,0001695154-42,0001695154-42,42,North Star Terrace MHP,,,,,,,,,,177,1968,,3920000.0,MAI,2016-12-21,,,,0.774,,6,,,,,,,,,,,,2016-11-30,,,573669.0,,291646.0,,282023.0,,273173.0,,UW,,,1.53,,1.48,,F,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2023-09-27,0001888524-23-013388,0001695154-42,0001695154-42,42,North Star Terrace MHP,,,,,,,,,,177,1968,,3920000.0,MAI,2016-12-21,,,,0.774,,6,,,,,,,,,,,,2016-11-30,,,573669.0,,291646.0,,282023.0,,273173.0,,UW,,,1.53,,1.48,,F,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2023-10-30,0001888524-23-014939,0001695154-42,0001695154-42,42,North Star Terrace MHP,,,,,,,,,,177,1968,,3920000.0,MAI,2016-12-21,,,,0.774,,6,,,,,,,,,,,,2016-11-30,,,573669.0,,291646.0,,282023.0,,273173.0,,UW,,,1.53,,1.48,,F,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2023-11-30,0001888524-23-016272,0001695154-42,0001695154-42,42,North Star Terrace MHP,,,,,,,,,,177,1968,,3920000.0,MAI,2016-12-21,,,,0.774,,6,,,,,,,,,,,,2016-11-30,,,573669.0,,291646.0,,282023.0,,273173.0,,UW,,,1.53,,1.48,,F,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2023-12-28,0001888524-23-017936,0001695154-42,0001695154-42,42,North Star Terrace MHP,,,,,,,,,,177,1968,,3920000.0,MAI,2016-12-21,,,,0.774,,6,,,,,,,,,,,,2016-11-30,,,573669.0,,291646.0,,282023.0,,273173.0,,UW,,,1.53,,1.48,,F,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2024-01-30,0001888524-24-000849,0001695154-42,0001695154-42,42,North Star Terrace MHP,,,,,,,,,,177,1968,,3920000.0,MAI,2016-12-21,,,,0.774,,6,,,,,,,,,,,,2016-11-30,,,573669.0,,291646.0,,282023.0,,273173.0,,UW,,,1.53,,1.48,,F,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2024-02-28,0001888524-24-002167,0001695154-42,0001695154-42,42,North Star Terrace MHP,,,,,,,,,,177,1968,,3920000.0,MAI,2016-12-21,,,,0.774,,6,,,,,,,,,,,,2016-11-30,,,573669.0,,291646.0,,282023.0,,273173.0,,UW,,,1.53,,1.48,,F,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2024-03-27,0001888524-24-004613,0001695154-42,0001695154-42,42,North Star Terrace MHP,,,,,,,,,,177,1968,,3920000.0,MAI,2016-12-21,,,,0.774,,6,,,,,,,,,,,,2016-11-30,,,573669.0,,291646.0,,282023.0,,273173.0,,UW,,,1.53,,1.48,,F,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2024-04-29,0001888524-24-006137,0001695154-42,0001695154-42,42,North Star Terrace MHP,,,,,,,,,,177,1968,,3920000.0,MAI,2016-12-21,,,,0.774,,6,,,,,,,,,,,,2016-11-30,,,573669.0,,291646.0,,282023.0,,273173.0,,UW,,,1.53,,1.48,,F,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2024-05-30,0001888524-24-008220,0001695154-42,0001695154-42,42,North Star Terrace MHP,,,,,,,,,,177,1968,,3920000.0,MAI,2016-12-21,,,,0.774,,6,,,,,,,,,,,,2016-11-30,,,573669.0,,291646.0,,282023.0,,273173.0,,UW,,,1.53,,1.48,,F,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2024-06-28,0001888524-24-009472,0001695154-42,0001695154-42,42,North Star Terrace MHP,,,,,,,,,,177,1968,,3920000.0,MAI,2016-12-21,,,,0.774,,6,,,,,,,,,,,,2016-11-30,,,573669.0,,291646.0,,282023.0,,273173.0,,UW,,,1.53,,1.48,,F,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2024-07-29,0001888524-24-010577,0001695154-42,0001695154-42,42,North Star Terrace MHP,,,,,,,,,,177,1968,,3920000.0,MAI,2016-12-21,,,,0.774,,6,,,,,,,,,,,,2016-11-30,,,573669.0,,291646.0,,282023.0,,273173.0,,UW,,,1.53,,1.48,,F,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2024-08-28,0001888524-24-012542,0001695154-42,0001695154-42,42,North Star Terrace MHP,,,,,,,,,,177,1968,,3920000.0,MAI,2016-12-21,,,,0.774,,6,,,,,,,,,,,,2016-11-30,,,573669.0,,291646.0,,282023.0,,273173.0,,UW,,,1.53,,1.48,,F,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2024-09-30,0001888524-24-014266,0001695154-42,0001695154-42,42,North Star Terrace MHP,,,,,,,,,,177,1968,,3920000.0,MAI,2016-12-21,,,,0.774,,6,,,,,,,,,,,,2016-11-30,,,573669.0,,291646.0,,282023.0,,273173.0,,UW,,,1.53,,1.48,,F,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2024-10-30,0001888524-24-015525,0001695154-42,0001695154-42,42,North Star Terrace MHP,,,,,,,,,,177,1968,,3920000.0,MAI,2016-12-21,,,,0.774,,6,,,,,,,,,,,,2016-11-30,,,573669.0,,291646.0,,282023.0,,273173.0,,UW,,,1.53,,1.48,,F,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2024-12-02,0001888524-24-017751,0001695154-42,0001695154-42,42,North Star Terrace MHP,,,,,,,,,,177,1968,,3920000.0,MAI,2016-12-21,,,,0.774,,6,,,,,,,,,,,,2016-11-30,,,573669.0,,291646.0,,282023.0,,273173.0,,UW,,,1.53,,1.48,,F,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2024-12-27,0001888524-24-018514,0001695154-42,0001695154-42,42,North Star Terrace MHP,,,,,,,,,,177,1968,,3920000.0,MAI,2016-12-21,,,,0.774,,6,,,,,,,,,,,,2016-11-30,,,573669.0,,291646.0,,282023.0,,273173.0,,UW,,,1.53,,1.48,,F,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2025-01-30,0001888524-25-001118,0001695154-42,0001695154-42,42,North Star Terrace MHP,,,,,,,,,,177,1968,,3920000.0,MAI,2016-12-21,,,,0.774,,6,,,,,,,,,,,,2016-11-30,,,573669.0,,291646.0,,282023.0,,273173.0,,UW,,,1.53,,1.48,,F,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2025-02-25,0001888524-25-002259,0001695154-42,0001695154-42,42,North Star Terrace MHP,,,,,,,,,,177,1968,,3920000.0,MAI,2016-12-21,,,,0.774,,6,,,,,,,,,,,,2016-11-30,,,573669.0,,291646.0,,282023.0,,273173.0,,UW,,,1.53,,1.48,,F,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2025-03-27,0001888524-25-005998,0001695154-42,0001695154-42,42,North Star Terrace MHP,,,,,,,,,,177,1968,,3920000.0,MAI,2016-12-21,,,,0.774,,6,,,,,,,,,,,,2016-11-30,,,573669.0,,291646.0,,282023.0,,273173.0,,UW,,,1.53,,1.48,,F,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2025-04-30,0001888524-25-007938,0001695154-42,0001695154-42,42,North Star Terrace MHP,,,,,,,,,,177,1968,,3920000.0,MAI,2016-12-21,,,,0.774,,6,,,,,,,,,,,,2016-11-30,,,573669.0,,291646.0,,282023.0,,273173.0,,UW,,,1.53,,1.48,,F,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2025-05-29,0001888524-25-009374,0001695154-42,0001695154-42,42,North Star Terrace MHP,,,,,,,,,,177,1968,,3920000.0,MAI,2016-12-21,,,,0.774,,6,,,,,,,,,,,,2016-11-30,,,573669.0,,291646.0,,282023.0,,273173.0,,UW,,,1.53,,1.48,,F,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2025-06-26,0001888524-25-010893,0001695154-42,0001695154-42,42,North Star Terrace MHP,,,,,,,,,,177,1968,,3920000.0,MAI,2016-12-21,,,,0.774,,6,,,,,,,,,,,,2016-11-30,,,573669.0,,291646.0,,282023.0,,273173.0,,UW,,,1.53,,1.48,,F,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2025-07-29,0001888524-25-012722,0001695154-42,0001695154-42,42,North Star Terrace MHP,,,,,,,,,,177,1968,,3920000.0,MAI,2016-12-21,,,,0.774,,6,,,,,,,,,,,,2016-11-30,,,573669.0,,291646.0,,282023.0,,273173.0,,UW,,,1.53,,1.48,,F,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2025-08-26,0001888524-25-014753,0001695154-42,0001695154-42,42,North Star Terrace MHP,,,,,,,,,,177,1968,,3920000.0,MAI,2016-12-21,,,,0.774,,6,,,,,,,,,,,,2016-11-30,,,573669.0,,291646.0,,282023.0,,273173.0,,UW,,,1.53,,1.48,,F,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2025-09-30,0001888524-25-016965,0001695154-42,0001695154-42,42,North Star Terrace MHP,,,,,,,,,,177,1968,,3920000.0,MAI,2016-12-21,,,,0.774,,6,,,,,,,,,,,,2016-11-30,,,573669.0,,291646.0,,282023.0,,273173.0,,UW,,,1.53,,1.48,,F,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2025-10-30,0001888524-25-018701,0001695154-42,0001695154-42,42,North Star Terrace MHP,,,,,,,,,,177,1968,,3920000.0,MAI,2016-12-21,,,,0.774,,6,,,,,,,,,,,,2016-11-30,,,573669.0,,291646.0,,282023.0,,273173.0,,UW,,,1.53,,1.48,,F,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2025-11-28,0001888524-25-020511,0001695154-42,0001695154-42,42,North Star Terrace MHP,,,,,,,,,,177,1968,,3920000.0,MAI,2016-12-21,,,,0.774,,6,,,,,,,,,,,,2016-11-30,,,573669.0,,291646.0,,282023.0,,273173.0,,UW,,,1.53,,1.48,,F,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2025-12-30,0001888524-25-022958,0001695154-42,0001695154-42,42,North Star Terrace MHP,,,,,,,,,,177,1968,,3920000.0,MAI,2016-12-21,,,,0.774,,6,,,,,,,,,,,,2016-11-30,,,573669.0,,291646.0,,282023.0,,273173.0,,UW,,,1.53,,1.48,,F,,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2017-04-27,0001056404-17-001723,0001695154-43,0001695154-43,43,Rite Aid Sugar Hill,4470 Nelson Brogdon Boulevard,Sugar Hill,GA,30518,Gwinnett,RT,13824,13824,,,2004,,4330000.0,MAI,2016-10-27,,,,1.0,1.0,6,2019-04-06,N,Rite Aid,13824,2024-01-14,,,,,,,,,,298247.0,,5965.0,,292282.0,,270715.0,,UW,UW,,1.41,,1.31,,F,F,2017-03-06
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2017-05-30,0001056404-17-002274,0001695154-43,0001695154-43,43,Rite Aid Sugar Hill,4470 Nelson Brogdon Blvd.,Sugar Hill,GA,30518,Gwinnett,RT,13824,13824,,,2004,,4330000.0,MAI,2016-10-27,4330000.0,2016-10-27,MAI,0.95,0.95,6,2019-04-06,N,,,,,,,,,,2016-12-31,,,298247.0,,5965.0,,292282.0,,270715.0,,,CREFC,,1.4144,,1.31,,,F,
